"id","temp","humidity","co2","device_name","timestamp","adjust_co2","device_name_label"
1509134,29.9,67.3,494,"tongdy_4","2025-07-21T18:31:15.000Z","496.921174","HLR Exhaust"
1509135,35,54.5,54,"tongdy_1","2025-07-21T18:31:45.000Z","442.094994","HLR intlet"
1509136,33.6,56.6,538,"tongdy_2","2025-07-21T18:31:45.000Z","503.433440","Carbon inlet"
1509137,29.8,68,456,"tongdy_3","2025-07-21T18:31:45.000Z","484.124457","Carbon Outlet"
1509138,29.9,67.4,494,"tongdy_4","2025-07-21T18:31:45.000Z","496.921174","HLR Exhaust"
1509139,35,53.8,54,"tongdy_1","2025-07-21T18:32:15.000Z","442.094994","HLR intlet"
1509140,33.6,56.7,538,"tongdy_2","2025-07-21T18:32:15.000Z","503.433440","Carbon inlet"
1509141,29.8,67.8,456,"tongdy_3","2025-07-21T18:32:15.000Z","484.124457","Carbon Outlet"
1509142,29.9,67.4,494,"tongdy_4","2025-07-21T18:32:15.000Z","496.921174","HLR Exhaust"
1509143,35,54.5,53,"tongdy_1","2025-07-21T18:32:45.000Z","441.101283","HLR intlet"
1509144,33.7,57,538,"tongdy_2","2025-07-21T18:32:45.000Z","503.433440","Carbon inlet"
1509145,29.8,67.8,456,"tongdy_3","2025-07-21T18:32:45.000Z","484.124457","Carbon Outlet"
1509146,29.9,67.4,494,"tongdy_4","2025-07-21T18:32:45.000Z","496.921174","HLR Exhaust"
1509147,35,54.1,54,"tongdy_1","2025-07-21T18:33:15.000Z","442.094994","HLR intlet"
1509148,33.7,56.8,538,"tongdy_2","2025-07-21T18:33:15.000Z","503.433440","Carbon inlet"
1509149,29.8,67.8,456,"tongdy_3","2025-07-21T18:33:15.000Z","484.124457","Carbon Outlet"
1509150,29.9,67.4,492,"tongdy_4","2025-07-21T18:33:15.000Z","494.674832","HLR Exhaust"
1509151,35,53.8,52,"tongdy_1","2025-07-21T18:33:45.000Z","440.107572","HLR intlet"
1509152,33.7,56.7,539,"tongdy_2","2025-07-21T18:33:45.000Z","504.551170","Carbon inlet"
1509153,29.8,67.8,456,"tongdy_3","2025-07-21T18:33:45.000Z","484.124457","Carbon Outlet"
1509154,29.9,67.2,492,"tongdy_4","2025-07-21T18:33:45.000Z","494.674832","HLR Exhaust"
1509155,35,53.8,51,"tongdy_1","2025-07-21T18:34:15.000Z","439.113861","HLR intlet"
1509156,33.6,56.6,538,"tongdy_2","2025-07-21T18:34:15.000Z","503.433440","Carbon inlet"
1509157,29.8,67.9,456,"tongdy_3","2025-07-21T18:34:15.000Z","484.124457","Carbon Outlet"
1509158,29.9,67.2,492,"tongdy_4","2025-07-21T18:34:15.000Z","494.674832","HLR Exhaust"
1509159,35,54.3,51,"tongdy_1","2025-07-21T18:34:45.000Z","439.113861","HLR intlet"
1509160,33.7,57.5,539,"tongdy_2","2025-07-21T18:34:45.000Z","504.551170","Carbon inlet"
1509161,29.8,67.9,456,"tongdy_3","2025-07-21T18:34:45.000Z","484.124457","Carbon Outlet"
1509162,29.9,67.2,492,"tongdy_4","2025-07-21T18:34:45.000Z","494.674832","HLR Exhaust"
1509163,35,54.5,52,"tongdy_1","2025-07-21T18:35:15.000Z","440.107572","HLR intlet"
1509164,33.6,57.2,539,"tongdy_2","2025-07-21T18:35:15.000Z","504.551170","Carbon inlet"
1509165,29.8,67.9,454,"tongdy_3","2025-07-21T18:35:15.000Z","482.021717","Carbon Outlet"
1509166,29.9,67.1,493,"tongdy_4","2025-07-21T18:35:15.000Z","495.798003","HLR Exhaust"
1509167,35,54.2,54,"tongdy_1","2025-07-21T18:35:45.000Z","442.094994","HLR intlet"
1509168,33.6,57,539,"tongdy_2","2025-07-21T18:35:45.000Z","504.551170","Carbon inlet"
1509169,29.8,67.9,454,"tongdy_3","2025-07-21T18:35:45.000Z","482.021717","Carbon Outlet"
1509170,29.9,67.1,492,"tongdy_4","2025-07-21T18:35:45.000Z","494.674832","HLR Exhaust"
1509171,35,54,56,"tongdy_1","2025-07-21T18:36:15.000Z","444.082416","HLR intlet"
1509172,33.7,57.1,540,"tongdy_2","2025-07-21T18:36:15.000Z","505.668900","Carbon inlet"
1509173,29.8,67.7,455,"tongdy_3","2025-07-21T18:36:15.000Z","483.073087","Carbon Outlet"
1509174,29.9,67,492,"tongdy_4","2025-07-21T18:36:15.000Z","494.674832","HLR Exhaust"
1509175,35,54.5,55,"tongdy_1","2025-07-21T18:36:45.000Z","443.088705","HLR intlet"
1509176,33.6,57.1,541,"tongdy_2","2025-07-21T18:36:45.000Z","506.786630","Carbon inlet"
1509177,29.8,67.9,455,"tongdy_3","2025-07-21T18:36:45.000Z","483.073087","Carbon Outlet"
1509178,29.9,67,492,"tongdy_4","2025-07-21T18:36:45.000Z","494.674832","HLR Exhaust"
1509179,35,54.2,55,"tongdy_1","2025-07-21T18:37:15.000Z","443.088705","HLR intlet"
1509180,33.6,57.3,541,"tongdy_2","2025-07-21T18:37:15.000Z","506.786630","Carbon inlet"
1509181,29.8,67.9,455,"tongdy_3","2025-07-21T18:37:15.000Z","483.073087","Carbon Outlet"
1509182,29.9,67,492,"tongdy_4","2025-07-21T18:37:15.000Z","494.674832","HLR Exhaust"
1509183,35,54,55,"tongdy_1","2025-07-21T18:37:45.000Z","443.088705","HLR intlet"
1509184,33.7,57,541,"tongdy_2","2025-07-21T18:37:45.000Z","506.786630","Carbon inlet"
1509185,29.8,67.9,455,"tongdy_3","2025-07-21T18:37:45.000Z","483.073087","Carbon Outlet"
1509186,29.9,67,492,"tongdy_4","2025-07-21T18:37:45.000Z","494.674832","HLR Exhaust"
1509187,35,53.8,54,"tongdy_1","2025-07-21T18:38:15.000Z","442.094994","HLR intlet"
1509188,33.6,56.8,541,"tongdy_2","2025-07-21T18:38:15.000Z","506.786630","Carbon inlet"
1509189,29.8,67.9,455,"tongdy_3","2025-07-21T18:38:15.000Z","483.073087","Carbon Outlet"
1509190,29.9,67,493,"tongdy_4","2025-07-21T18:38:15.000Z","495.798003","HLR Exhaust"
1509191,35,54.5,53,"tongdy_1","2025-07-21T18:38:45.000Z","441.101283","HLR intlet"
1509192,33.7,56.6,541,"tongdy_2","2025-07-21T18:38:45.000Z","506.786630","Carbon inlet"
1509193,29.8,67.9,456,"tongdy_3","2025-07-21T18:38:45.000Z","484.124457","Carbon Outlet"
1509194,29.9,67,493,"tongdy_4","2025-07-21T18:38:45.000Z","495.798003","HLR Exhaust"
1509195,35,54,54,"tongdy_1","2025-07-21T18:39:15.000Z","442.094994","HLR intlet"
1509196,33.7,56.5,542,"tongdy_2","2025-07-21T18:39:15.000Z","507.904360","Carbon inlet"
1509197,29.8,67.8,456,"tongdy_3","2025-07-21T18:39:15.000Z","484.124457","Carbon Outlet"
1509198,29.9,67,493,"tongdy_4","2025-07-21T18:39:15.000Z","495.798003","HLR Exhaust"
1509199,35,54.1,53,"tongdy_1","2025-07-21T18:39:45.000Z","441.101283","HLR intlet"
1509200,33.7,56.3,541,"tongdy_2","2025-07-21T18:39:45.000Z","506.786630","Carbon inlet"
1509201,29.8,67.8,456,"tongdy_3","2025-07-21T18:39:45.000Z","484.124457","Carbon Outlet"
1509202,29.9,67,494,"tongdy_4","2025-07-21T18:39:45.000Z","496.921174","HLR Exhaust"
1509203,35,53.8,53,"tongdy_1","2025-07-21T18:40:15.000Z","441.101283","HLR intlet"
1509204,33.7,56.2,540,"tongdy_2","2025-07-21T18:40:15.000Z","505.668900","Carbon inlet"
1509205,29.8,68,456,"tongdy_3","2025-07-21T18:40:15.000Z","484.124457","Carbon Outlet"
1509206,29.9,67,494,"tongdy_4","2025-07-21T18:40:15.000Z","496.921174","HLR Exhaust"
1509207,35,54,52,"tongdy_1","2025-07-21T18:40:45.000Z","440.107572","HLR intlet"
1509208,33.7,56.1,541,"tongdy_2","2025-07-21T18:40:45.000Z","506.786630","Carbon inlet"
1509209,29.8,67.8,456,"tongdy_3","2025-07-21T18:40:45.000Z","484.124457","Carbon Outlet"
1509210,29.9,67,494,"tongdy_4","2025-07-21T18:40:45.000Z","496.921174","HLR Exhaust"
1509211,35,53.7,48,"tongdy_1","2025-07-21T18:41:15.000Z","436.132728","HLR intlet"
1509212,33.7,56.1,540,"tongdy_2","2025-07-21T18:41:15.000Z","505.668900","Carbon inlet"
1509213,29.8,67.8,456,"tongdy_3","2025-07-21T18:41:15.000Z","484.124457","Carbon Outlet"
1509214,29.9,67,494,"tongdy_4","2025-07-21T18:41:15.000Z","496.921174","HLR Exhaust"
1509215,35,54.3,48,"tongdy_1","2025-07-21T18:41:45.000Z","436.132728","HLR intlet"
1509216,33.7,56.1,541,"tongdy_2","2025-07-21T18:41:45.000Z","506.786630","Carbon inlet"
1509217,29.8,67.8,457,"tongdy_3","2025-07-21T18:41:45.000Z","485.175827","Carbon Outlet"
1509218,29.9,67.1,494,"tongdy_4","2025-07-21T18:41:45.000Z","496.921174","HLR Exhaust"
1509219,35,54.1,50,"tongdy_1","2025-07-21T18:42:15.000Z","438.120150","HLR intlet"
1509220,33.7,56.1,541,"tongdy_2","2025-07-21T18:42:15.000Z","506.786630","Carbon inlet"
1509221,29.8,67.8,457,"tongdy_3","2025-07-21T18:42:15.000Z","485.175827","Carbon Outlet"
1509222,29.9,67.1,494,"tongdy_4","2025-07-21T18:42:15.000Z","496.921174","HLR Exhaust"
1509223,35,54.2,51,"tongdy_1","2025-07-21T18:42:45.000Z","439.113861","HLR intlet"
1509224,33.6,56.1,541,"tongdy_2","2025-07-21T18:42:45.000Z","506.786630","Carbon inlet"
1509225,29.8,67.8,455,"tongdy_3","2025-07-21T18:42:45.000Z","483.073087","Carbon Outlet"
1509226,29.9,67,494,"tongdy_4","2025-07-21T18:42:45.000Z","496.921174","HLR Exhaust"
1509227,35,54.2,52,"tongdy_1","2025-07-21T18:43:15.000Z","440.107572","HLR intlet"
1509228,33.6,56.1,539,"tongdy_2","2025-07-21T18:43:15.000Z","504.551170","Carbon inlet"
1509229,29.8,67.9,456,"tongdy_3","2025-07-21T18:43:15.000Z","484.124457","Carbon Outlet"
1509230,29.9,67,494,"tongdy_4","2025-07-21T18:43:15.000Z","496.921174","HLR Exhaust"
1509231,35,54,51,"tongdy_1","2025-07-21T18:43:45.000Z","439.113861","HLR intlet"
1509232,33.7,56.2,539,"tongdy_2","2025-07-21T18:43:45.000Z","504.551170","Carbon inlet"
1509233,29.8,67.9,456,"tongdy_3","2025-07-21T18:43:45.000Z","484.124457","Carbon Outlet"
1509234,29.9,67.1,493,"tongdy_4","2025-07-21T18:43:45.000Z","495.798003","HLR Exhaust"
1509235,35,54.3,49,"tongdy_1","2025-07-21T18:44:15.000Z","437.126439","HLR intlet"
1509236,33.6,57,540,"tongdy_2","2025-07-21T18:44:15.000Z","505.668900","Carbon inlet"
1509237,29.8,67.7,456,"tongdy_3","2025-07-21T18:44:15.000Z","484.124457","Carbon Outlet"
1509238,29.9,67.2,494,"tongdy_4","2025-07-21T18:44:15.000Z","496.921174","HLR Exhaust"
1509239,35,53.5,49,"tongdy_1","2025-07-21T18:44:45.000Z","437.126439","HLR intlet"
1509240,33.6,57.7,540,"tongdy_2","2025-07-21T18:44:45.000Z","505.668900","Carbon inlet"
1509241,29.8,67.7,455,"tongdy_3","2025-07-21T18:44:45.000Z","483.073087","Carbon Outlet"
1509242,29.9,67.2,494,"tongdy_4","2025-07-21T18:44:45.000Z","496.921174","HLR Exhaust"
1509243,35,54,48,"tongdy_1","2025-07-21T18:45:15.000Z","436.132728","HLR intlet"
1509244,33.7,57.7,541,"tongdy_2","2025-07-21T18:45:15.000Z","506.786630","Carbon inlet"
1509245,29.8,67.7,456,"tongdy_3","2025-07-21T18:45:15.000Z","484.124457","Carbon Outlet"
1509246,29.9,67.1,493,"tongdy_4","2025-07-21T18:45:15.000Z","495.798003","HLR Exhaust"
1509247,35,54.1,49,"tongdy_1","2025-07-21T18:45:45.000Z","437.126439","HLR intlet"
1509248,33.6,57.7,542,"tongdy_2","2025-07-21T18:45:45.000Z","507.904360","Carbon inlet"
1509249,29.8,67.7,455,"tongdy_3","2025-07-21T18:45:45.000Z","483.073087","Carbon Outlet"
1509250,29.9,67.1,493,"tongdy_4","2025-07-21T18:45:45.000Z","495.798003","HLR Exhaust"
1509251,35,53.6,49,"tongdy_1","2025-07-21T18:46:15.000Z","437.126439","HLR intlet"
1509252,33.7,57.3,543,"tongdy_2","2025-07-21T18:46:15.000Z","509.022090","Carbon inlet"
1509253,29.8,67.7,456,"tongdy_3","2025-07-21T18:46:15.000Z","484.124457","Carbon Outlet"
1509254,29.9,67.2,494,"tongdy_4","2025-07-21T18:46:15.000Z","496.921174","HLR Exhaust"
1509255,35,53.8,48,"tongdy_1","2025-07-21T18:46:45.000Z","436.132728","HLR intlet"
1509256,33.6,57.7,542,"tongdy_2","2025-07-21T18:46:45.000Z","507.904360","Carbon inlet"
1509257,29.8,67.7,455,"tongdy_3","2025-07-21T18:46:45.000Z","483.073087","Carbon Outlet"
1509258,29.9,67,494,"tongdy_4","2025-07-21T18:46:45.000Z","496.921174","HLR Exhaust"
1509259,35,54,50,"tongdy_1","2025-07-21T18:47:15.000Z","438.120150","HLR intlet"
1509260,33.7,58.1,543,"tongdy_2","2025-07-21T18:47:15.000Z","509.022090","Carbon inlet"
1509261,29.8,67.9,456,"tongdy_3","2025-07-21T18:47:15.000Z","484.124457","Carbon Outlet"
1509262,29.9,67,493,"tongdy_4","2025-07-21T18:47:15.000Z","495.798003","HLR Exhaust"
1509263,35,54.2,50,"tongdy_1","2025-07-21T18:47:45.000Z","438.120150","HLR intlet"
1509264,33.7,57.8,543,"tongdy_2","2025-07-21T18:47:45.000Z","509.022090","Carbon inlet"
1509265,29.8,67.7,456,"tongdy_3","2025-07-21T18:47:45.000Z","484.124457","Carbon Outlet"
1509266,29.9,67.4,493,"tongdy_4","2025-07-21T18:47:45.000Z","495.798003","HLR Exhaust"
1509267,35,53.8,51,"tongdy_1","2025-07-21T18:48:15.000Z","439.113861","HLR intlet"
1509268,33.6,58.2,543,"tongdy_2","2025-07-21T18:48:15.000Z","509.022090","Carbon inlet"
1509269,29.8,67.9,455,"tongdy_3","2025-07-21T18:48:15.000Z","483.073087","Carbon Outlet"
1509270,29.9,67.2,494,"tongdy_4","2025-07-21T18:48:15.000Z","496.921174","HLR Exhaust"
1509271,35,53.8,50,"tongdy_1","2025-07-21T18:48:45.000Z","438.120150","HLR intlet"
1509272,33.6,58,543,"tongdy_2","2025-07-21T18:48:45.000Z","509.022090","Carbon inlet"
1509273,29.8,67.9,454,"tongdy_3","2025-07-21T18:48:45.000Z","482.021717","Carbon Outlet"
1509274,29.9,67.1,493,"tongdy_4","2025-07-21T18:48:45.000Z","495.798003","HLR Exhaust"
1509275,35,54.1,48,"tongdy_1","2025-07-21T18:49:15.000Z","436.132728","HLR intlet"
1509276,33.7,57.7,543,"tongdy_2","2025-07-21T18:49:15.000Z","509.022090","Carbon inlet"
1509277,29.8,68,455,"tongdy_3","2025-07-21T18:49:15.000Z","483.073087","Carbon Outlet"
1509278,29.9,67,494,"tongdy_4","2025-07-21T18:49:15.000Z","496.921174","HLR Exhaust"
1509279,35,54.3,50,"tongdy_1","2025-07-21T18:49:45.000Z","438.120150","HLR intlet"
1509280,33.7,57.6,543,"tongdy_2","2025-07-21T18:49:45.000Z","509.022090","Carbon inlet"
1509281,29.8,68,455,"tongdy_3","2025-07-21T18:49:45.000Z","483.073087","Carbon Outlet"
1509282,29.9,67,494,"tongdy_4","2025-07-21T18:49:45.000Z","496.921174","HLR Exhaust"
1509283,35,54.5,53,"tongdy_1","2025-07-21T18:50:15.000Z","441.101283","HLR intlet"
1509284,33.6,57.6,541,"tongdy_2","2025-07-21T18:50:15.000Z","506.786630","Carbon inlet"
1509285,29.8,68.1,455,"tongdy_3","2025-07-21T18:50:15.000Z","483.073087","Carbon Outlet"
1509286,29.9,67.1,495,"tongdy_4","2025-07-21T18:50:15.000Z","498.044345","HLR Exhaust"
1509287,35,54.8,54,"tongdy_1","2025-07-21T18:50:45.000Z","442.094994","HLR intlet"
1509288,33.7,57.2,541,"tongdy_2","2025-07-21T18:50:45.000Z","506.786630","Carbon inlet"
1509289,29.8,68.2,455,"tongdy_3","2025-07-21T18:50:45.000Z","483.073087","Carbon Outlet"
1509290,29.9,67,493,"tongdy_4","2025-07-21T18:50:45.000Z","495.798003","HLR Exhaust"
1509291,35,53.7,55,"tongdy_1","2025-07-21T18:51:15.000Z","443.088705","HLR intlet"
1509292,33.6,57,541,"tongdy_2","2025-07-21T18:51:15.000Z","506.786630","Carbon inlet"
1509293,29.8,68.2,454,"tongdy_3","2025-07-21T18:51:15.000Z","482.021717","Carbon Outlet"
1509294,29.9,67.1,491,"tongdy_4","2025-07-21T18:51:15.000Z","493.551661","HLR Exhaust"
1509295,35,54.2,54,"tongdy_1","2025-07-21T18:51:45.000Z","442.094994","HLR intlet"
1509296,33.7,57,542,"tongdy_2","2025-07-21T18:51:45.000Z","507.904360","Carbon inlet"
1509297,29.8,68.1,455,"tongdy_3","2025-07-21T18:51:45.000Z","483.073087","Carbon Outlet"
1509298,29.9,67.1,491,"tongdy_4","2025-07-21T18:51:45.000Z","493.551661","HLR Exhaust"
1509299,35,54.5,54,"tongdy_1","2025-07-21T18:52:15.000Z","442.094994","HLR intlet"
1509300,33.7,56.8,543,"tongdy_2","2025-07-21T18:52:15.000Z","509.022090","Carbon inlet"
1509301,29.8,68.2,455,"tongdy_3","2025-07-21T18:52:15.000Z","483.073087","Carbon Outlet"
1509302,29.9,67.2,491,"tongdy_4","2025-07-21T18:52:15.000Z","493.551661","HLR Exhaust"
1509303,35,54.3,54,"tongdy_1","2025-07-21T18:52:45.000Z","442.094994","HLR intlet"
1509304,33.7,57,542,"tongdy_2","2025-07-21T18:52:45.000Z","507.904360","Carbon inlet"
1509305,29.8,68.2,455,"tongdy_3","2025-07-21T18:52:45.000Z","483.073087","Carbon Outlet"
1509306,29.9,67.2,492,"tongdy_4","2025-07-21T18:52:45.000Z","494.674832","HLR Exhaust"
1509307,35,55,55,"tongdy_1","2025-07-21T18:53:15.000Z","443.088705","HLR intlet"
1509308,33.7,56.8,541,"tongdy_2","2025-07-21T18:53:15.000Z","506.786630","Carbon inlet"
1509309,29.8,68.2,456,"tongdy_3","2025-07-21T18:53:15.000Z","484.124457","Carbon Outlet"
1509310,29.9,67.2,493,"tongdy_4","2025-07-21T18:53:15.000Z","495.798003","HLR Exhaust"
1509311,35,55,56,"tongdy_1","2025-07-21T18:53:45.000Z","444.082416","HLR intlet"
1509312,33.7,56.8,542,"tongdy_2","2025-07-21T18:53:45.000Z","507.904360","Carbon inlet"
1509313,29.8,68.4,456,"tongdy_3","2025-07-21T18:53:45.000Z","484.124457","Carbon Outlet"
1509314,29.9,67.2,494,"tongdy_4","2025-07-21T18:53:45.000Z","496.921174","HLR Exhaust"
1509315,35,54.7,56,"tongdy_1","2025-07-21T18:54:15.000Z","444.082416","HLR intlet"
1509316,33.7,57,541,"tongdy_2","2025-07-21T18:54:15.000Z","506.786630","Carbon inlet"
1509317,29.8,68.2,456,"tongdy_3","2025-07-21T18:54:15.000Z","484.124457","Carbon Outlet"
1509318,30,67.4,495,"tongdy_4","2025-07-21T18:54:15.000Z","498.044345","HLR Exhaust"
1509319,35,54.7,57,"tongdy_1","2025-07-21T18:54:45.000Z","445.076127","HLR intlet"
1509320,33.7,57,541,"tongdy_2","2025-07-21T18:54:45.000Z","506.786630","Carbon inlet"
1509321,29.8,68.1,457,"tongdy_3","2025-07-21T18:54:45.000Z","485.175827","Carbon Outlet"
1509322,30,67.4,496,"tongdy_4","2025-07-21T18:54:45.000Z","499.167516","HLR Exhaust"
1509323,35,54.2,57,"tongdy_1","2025-07-21T18:55:15.000Z","445.076127","HLR intlet"
1509324,33.7,57,541,"tongdy_2","2025-07-21T18:55:15.000Z","506.786630","Carbon inlet"
1509325,29.8,68.2,457,"tongdy_3","2025-07-21T18:55:15.000Z","485.175827","Carbon Outlet"
1509326,29.9,67.4,496,"tongdy_4","2025-07-21T18:55:15.000Z","499.167516","HLR Exhaust"
1509327,35,54.1,56,"tongdy_1","2025-07-21T18:55:45.000Z","444.082416","HLR intlet"
1509328,33.7,56.8,541,"tongdy_2","2025-07-21T18:55:45.000Z","506.786630","Carbon inlet"
1509329,29.8,68.1,456,"tongdy_3","2025-07-21T18:55:45.000Z","484.124457","Carbon Outlet"
1509330,29.9,67.4,494,"tongdy_4","2025-07-21T18:55:45.000Z","496.921174","HLR Exhaust"
1509331,35,53.6,51,"tongdy_1","2025-07-21T18:56:15.000Z","439.113861","HLR intlet"
1509332,33.6,56.5,541,"tongdy_2","2025-07-21T18:56:15.000Z","506.786630","Carbon inlet"
1509333,29.8,68.1,457,"tongdy_3","2025-07-21T18:56:15.000Z","485.175827","Carbon Outlet"
1509334,29.9,67.2,493,"tongdy_4","2025-07-21T18:56:15.000Z","495.798003","HLR Exhaust"
1509335,35,54,45,"tongdy_1","2025-07-21T18:56:45.000Z","433.151595","HLR intlet"
1509336,33.7,56.6,540,"tongdy_2","2025-07-21T18:56:45.000Z","505.668900","Carbon inlet"
1509337,29.8,68.1,456,"tongdy_3","2025-07-21T18:56:45.000Z","484.124457","Carbon Outlet"
1509338,29.9,67.2,494,"tongdy_4","2025-07-21T18:56:45.000Z","496.921174","HLR Exhaust"
1509339,35,54.5,45,"tongdy_1","2025-07-21T18:57:15.000Z","433.151595","HLR intlet"
1509340,33.7,56.8,539,"tongdy_2","2025-07-21T18:57:15.000Z","504.551170","Carbon inlet"
1509341,29.8,68,456,"tongdy_3","2025-07-21T18:57:15.000Z","484.124457","Carbon Outlet"
1509342,30,67.2,494,"tongdy_4","2025-07-21T18:57:15.000Z","496.921174","HLR Exhaust"
1509343,35,54.1,48,"tongdy_1","2025-07-21T18:57:45.000Z","436.132728","HLR intlet"
1509344,33.7,57,538,"tongdy_2","2025-07-21T18:57:45.000Z","503.433440","Carbon inlet"
1509345,29.8,68,455,"tongdy_3","2025-07-21T18:57:45.000Z","483.073087","Carbon Outlet"
1509346,29.9,67.2,493,"tongdy_4","2025-07-21T18:57:45.000Z","495.798003","HLR Exhaust"
1509347,35,54.5,48,"tongdy_1","2025-07-21T18:58:15.000Z","436.132728","HLR intlet"
1509348,33.7,57,538,"tongdy_2","2025-07-21T18:58:15.000Z","503.433440","Carbon inlet"
1509349,29.8,68,454,"tongdy_3","2025-07-21T18:58:15.000Z","482.021717","Carbon Outlet"
1509350,29.9,67.2,494,"tongdy_4","2025-07-21T18:58:15.000Z","496.921174","HLR Exhaust"
1509351,35,54.3,49,"tongdy_1","2025-07-21T18:58:45.000Z","437.126439","HLR intlet"
1509352,33.7,56.7,538,"tongdy_2","2025-07-21T18:58:45.000Z","503.433440","Carbon inlet"
1509353,29.8,68,454,"tongdy_3","2025-07-21T18:58:45.000Z","482.021717","Carbon Outlet"
1509354,29.9,67.2,493,"tongdy_4","2025-07-21T18:58:45.000Z","495.798003","HLR Exhaust"
1509355,35,54,50,"tongdy_1","2025-07-21T18:59:15.000Z","438.120150","HLR intlet"
1509356,33.7,56.8,538,"tongdy_2","2025-07-21T18:59:15.000Z","503.433440","Carbon inlet"
1509357,29.8,68,454,"tongdy_3","2025-07-21T18:59:15.000Z","482.021717","Carbon Outlet"
1509358,29.9,67.2,492,"tongdy_4","2025-07-21T18:59:15.000Z","494.674832","HLR Exhaust"
1509359,35,54.2,51,"tongdy_1","2025-07-21T18:59:45.000Z","439.113861","HLR intlet"
1509360,33.6,57.3,538,"tongdy_2","2025-07-21T18:59:45.000Z","503.433440","Carbon inlet"
1509361,29.8,68,454,"tongdy_3","2025-07-21T18:59:45.000Z","482.021717","Carbon Outlet"
1509362,29.9,67.1,491,"tongdy_4","2025-07-21T18:59:45.000Z","493.551661","HLR Exhaust"
1509363,35,53.8,51,"tongdy_1","2025-07-21T19:00:15.000Z","439.113861","HLR intlet"
1509364,33.7,57.1,538,"tongdy_2","2025-07-21T19:00:15.000Z","503.433440","Carbon inlet"
1509365,29.8,67.8,454,"tongdy_3","2025-07-21T19:00:15.000Z","482.021717","Carbon Outlet"
1509366,29.9,67.2,492,"tongdy_4","2025-07-21T19:00:15.000Z","494.674832","HLR Exhaust"
1509367,35,54,51,"tongdy_1","2025-07-21T19:00:45.000Z","439.113861","HLR intlet"
1509368,33.7,57,538,"tongdy_2","2025-07-21T19:00:45.000Z","503.433440","Carbon inlet"
1509369,29.8,67.8,454,"tongdy_3","2025-07-21T19:00:45.000Z","482.021717","Carbon Outlet"
1509370,29.9,67.2,492,"tongdy_4","2025-07-21T19:00:45.000Z","494.674832","HLR Exhaust"
1509371,35,54.3,50,"tongdy_1","2025-07-21T19:01:15.000Z","438.120150","HLR intlet"
1509372,33.7,56.8,537,"tongdy_2","2025-07-21T19:01:15.000Z","502.315710","Carbon inlet"
1509373,29.8,68,454,"tongdy_3","2025-07-21T19:01:15.000Z","482.021717","Carbon Outlet"
1509374,30,67.2,492,"tongdy_4","2025-07-21T19:01:15.000Z","494.674832","HLR Exhaust"
1509375,35,53.7,50,"tongdy_1","2025-07-21T19:01:45.000Z","438.120150","HLR intlet"
1509376,33.7,57,538,"tongdy_2","2025-07-21T19:01:45.000Z","503.433440","Carbon inlet"
1509377,29.8,68,454,"tongdy_3","2025-07-21T19:01:45.000Z","482.021717","Carbon Outlet"
1509378,29.9,67.2,492,"tongdy_4","2025-07-21T19:01:45.000Z","494.674832","HLR Exhaust"
1509379,35,54,50,"tongdy_1","2025-07-21T19:02:15.000Z","438.120150","HLR intlet"
1509380,33.7,57,538,"tongdy_2","2025-07-21T19:02:15.000Z","503.433440","Carbon inlet"
1509381,29.8,68,454,"tongdy_3","2025-07-21T19:02:15.000Z","482.021717","Carbon Outlet"
1509382,29.9,67.2,492,"tongdy_4","2025-07-21T19:02:15.000Z","494.674832","HLR Exhaust"
1509383,35,54.2,51,"tongdy_1","2025-07-21T19:02:45.000Z","439.113861","HLR intlet"
1509384,33.7,56.8,539,"tongdy_2","2025-07-21T19:02:45.000Z","504.551170","Carbon inlet"
1509385,29.8,68.1,454,"tongdy_3","2025-07-21T19:02:45.000Z","482.021717","Carbon Outlet"
1509386,29.9,67.2,493,"tongdy_4","2025-07-21T19:02:45.000Z","495.798003","HLR Exhaust"
1509387,35,54.5,50,"tongdy_1","2025-07-21T19:03:15.000Z","438.120150","HLR intlet"
1509388,33.7,56.7,538,"tongdy_2","2025-07-21T19:03:15.000Z","503.433440","Carbon inlet"
1509389,29.8,68.1,454,"tongdy_3","2025-07-21T19:03:15.000Z","482.021717","Carbon Outlet"
1509390,29.9,67.2,493,"tongdy_4","2025-07-21T19:03:15.000Z","495.798003","HLR Exhaust"
1509391,35,54.3,51,"tongdy_1","2025-07-21T19:03:45.000Z","439.113861","HLR intlet"
1509392,33.7,56.8,537,"tongdy_2","2025-07-21T19:03:45.000Z","502.315710","Carbon inlet"
1509393,29.8,68.2,455,"tongdy_3","2025-07-21T19:03:45.000Z","483.073087","Carbon Outlet"
1509394,30,67.4,492,"tongdy_4","2025-07-21T19:03:45.000Z","494.674832","HLR Exhaust"
1509395,35,54.2,50,"tongdy_1","2025-07-21T19:04:15.000Z","438.120150","HLR intlet"
1509396,33.7,56.7,537,"tongdy_2","2025-07-21T19:04:15.000Z","502.315710","Carbon inlet"
1509397,29.8,68.1,455,"tongdy_3","2025-07-21T19:04:15.000Z","483.073087","Carbon Outlet"
1509398,30,67.4,492,"tongdy_4","2025-07-21T19:04:15.000Z","494.674832","HLR Exhaust"
1509399,35,54.3,49,"tongdy_1","2025-07-21T19:04:45.000Z","437.126439","HLR intlet"
1509400,33.7,57,537,"tongdy_2","2025-07-21T19:04:45.000Z","502.315710","Carbon inlet"
