"id","temp","humidity","co2","device_name","timestamp","adjust_co2","device_name_label"
1520806,33,57,520,"tongdy_2","2025-07-22T18:56:16.000Z","483.314300","Carbon inlet"
1520807,29,67.6,436,"tongdy_3","2025-07-22T18:56:16.000Z","463.097057","Carbon Outlet"
1520808,29.2,66.8,476,"tongdy_4","2025-07-22T18:56:16.000Z","476.704096","HLR Exhaust"
1520809,33.7,57.5,73,"tongdy_1","2025-07-22T18:56:46.000Z","460.975503","HLR intlet"
1520810,33,56.6,520,"tongdy_2","2025-07-22T18:56:46.000Z","483.314300","Carbon inlet"
1520811,29,67.6,436,"tongdy_3","2025-07-22T18:56:46.000Z","463.097057","Carbon Outlet"
1520812,29.2,66.8,477,"tongdy_4","2025-07-22T18:56:46.000Z","477.827267","HLR Exhaust"
1520813,33.8,57.3,73,"tongdy_1","2025-07-22T18:57:16.000Z","460.975503","HLR intlet"
1520814,33,56.5,520,"tongdy_2","2025-07-22T18:57:16.000Z","483.314300","Carbon inlet"
1520815,29,67.6,436,"tongdy_3","2025-07-22T18:57:16.000Z","463.097057","Carbon Outlet"
1520816,29.2,66.9,477,"tongdy_4","2025-07-22T18:57:16.000Z","477.827267","HLR Exhaust"
1520817,33.8,57.3,73,"tongdy_1","2025-07-22T18:57:46.000Z","460.975503","HLR intlet"
1520818,33,56.3,521,"tongdy_2","2025-07-22T18:57:46.000Z","484.432030","Carbon inlet"
1520819,29,67.6,436,"tongdy_3","2025-07-22T18:57:46.000Z","463.097057","Carbon Outlet"
1520820,29.2,66.8,476,"tongdy_4","2025-07-22T18:57:46.000Z","476.704096","HLR Exhaust"
1520821,33.7,57.5,73,"tongdy_1","2025-07-22T18:58:16.000Z","460.975503","HLR intlet"
1520822,33,56.2,521,"tongdy_2","2025-07-22T18:58:16.000Z","484.432030","Carbon inlet"
1520823,29,67.7,436,"tongdy_3","2025-07-22T18:58:16.000Z","463.097057","Carbon Outlet"
1520824,29.2,66.8,477,"tongdy_4","2025-07-22T18:58:16.000Z","477.827267","HLR Exhaust"
1520825,33.7,57.5,73,"tongdy_1","2025-07-22T18:58:46.000Z","460.975503","HLR intlet"
1520826,33,56.3,521,"tongdy_2","2025-07-22T18:58:46.000Z","484.432030","Carbon inlet"
1520827,29,67.9,436,"tongdy_3","2025-07-22T18:58:46.000Z","463.097057","Carbon Outlet"
1520828,29.2,66.9,477,"tongdy_4","2025-07-22T18:58:46.000Z","477.827267","HLR Exhaust"
1520829,33.7,57.5,73,"tongdy_1","2025-07-22T18:59:16.000Z","460.975503","HLR intlet"
1520830,33,56.2,521,"tongdy_2","2025-07-22T18:59:16.000Z","484.432030","Carbon inlet"
1520831,29,67.9,436,"tongdy_3","2025-07-22T18:59:16.000Z","463.097057","Carbon Outlet"
1520832,29.2,66.8,477,"tongdy_4","2025-07-22T18:59:16.000Z","477.827267","HLR Exhaust"
1520833,33.7,57.5,74,"tongdy_1","2025-07-22T18:59:46.000Z","461.969214","HLR intlet"
1520834,33,56.1,521,"tongdy_2","2025-07-22T18:59:46.000Z","484.432030","Carbon inlet"
1520835,29.1,67.9,437,"tongdy_3","2025-07-22T18:59:46.000Z","464.148427","Carbon Outlet"
1520836,29.2,66.8,478,"tongdy_4","2025-07-22T18:59:46.000Z","478.950438","HLR Exhaust"
1520837,33.7,57.5,73,"tongdy_1","2025-07-22T19:00:16.000Z","460.975503","HLR intlet"
1520838,33,56.1,521,"tongdy_2","2025-07-22T19:00:16.000Z","484.432030","Carbon inlet"
1520839,29,67.9,437,"tongdy_3","2025-07-22T19:00:16.000Z","464.148427","Carbon Outlet"
1520840,29.2,66.8,478,"tongdy_4","2025-07-22T19:00:16.000Z","478.950438","HLR Exhaust"
1520841,33.7,57.5,74,"tongdy_1","2025-07-22T19:00:46.000Z","461.969214","HLR intlet"
1520842,33,56,521,"tongdy_2","2025-07-22T19:00:46.000Z","484.432030","Carbon inlet"
1520843,29,67.9,436,"tongdy_3","2025-07-22T19:00:46.000Z","463.097057","Carbon Outlet"
1520844,29.2,67,478,"tongdy_4","2025-07-22T19:00:46.000Z","478.950438","HLR Exhaust"
1520845,33.7,57.5,73,"tongdy_1","2025-07-22T19:01:16.000Z","460.975503","HLR intlet"
1520846,33,56.1,521,"tongdy_2","2025-07-22T19:01:16.000Z","484.432030","Carbon inlet"
1520847,29,67.9,437,"tongdy_3","2025-07-22T19:01:16.000Z","464.148427","Carbon Outlet"
1520848,29.2,67,479,"tongdy_4","2025-07-22T19:01:16.000Z","480.073609","HLR Exhaust"
1520849,33.8,57.5,73,"tongdy_1","2025-07-22T19:01:46.000Z","460.975503","HLR intlet"
1520850,33,56.2,521,"tongdy_2","2025-07-22T19:01:46.000Z","484.432030","Carbon inlet"
1520851,29,67.9,436,"tongdy_3","2025-07-22T19:01:46.000Z","463.097057","Carbon Outlet"
1520852,29.2,67,477,"tongdy_4","2025-07-22T19:01:46.000Z","477.827267","HLR Exhaust"
1520853,33.7,57.5,73,"tongdy_1","2025-07-22T19:02:16.000Z","460.975503","HLR intlet"
1520854,33,56.2,521,"tongdy_2","2025-07-22T19:02:16.000Z","484.432030","Carbon inlet"
1520855,29.1,67.7,436,"tongdy_3","2025-07-22T19:02:16.000Z","463.097057","Carbon Outlet"
1520856,29.2,67,476,"tongdy_4","2025-07-22T19:02:16.000Z","476.704096","HLR Exhaust"
1520857,33.7,57.5,74,"tongdy_1","2025-07-22T19:02:46.000Z","461.969214","HLR intlet"
1520858,33,56.2,521,"tongdy_2","2025-07-22T19:02:46.000Z","484.432030","Carbon inlet"
1520859,29,67.7,436,"tongdy_3","2025-07-22T19:02:46.000Z","463.097057","Carbon Outlet"
1520860,29.2,67,476,"tongdy_4","2025-07-22T19:02:46.000Z","476.704096","HLR Exhaust"
1520861,33.7,57.5,74,"tongdy_1","2025-07-22T19:03:16.000Z","461.969214","HLR intlet"
1520862,33,56.2,522,"tongdy_2","2025-07-22T19:03:16.000Z","485.549760","Carbon inlet"
1520863,29,67.9,436,"tongdy_3","2025-07-22T19:03:16.000Z","463.097057","Carbon Outlet"
1520864,29.2,67,477,"tongdy_4","2025-07-22T19:03:16.000Z","477.827267","HLR Exhaust"
1520865,33.7,57.5,74,"tongdy_1","2025-07-22T19:03:46.000Z","461.969214","HLR intlet"
1520866,33,56.1,522,"tongdy_2","2025-07-22T19:03:46.000Z","485.549760","Carbon inlet"
1520867,29,67.9,437,"tongdy_3","2025-07-22T19:03:46.000Z","464.148427","Carbon Outlet"
1520868,29.2,67,477,"tongdy_4","2025-07-22T19:03:46.000Z","477.827267","HLR Exhaust"
1520869,33.7,57.5,74,"tongdy_1","2025-07-22T19:04:16.000Z","461.969214","HLR intlet"
1520870,33,56,522,"tongdy_2","2025-07-22T19:04:16.000Z","485.549760","Carbon inlet"
1520871,29,67.8,436,"tongdy_3","2025-07-22T19:04:16.000Z","463.097057","Carbon Outlet"
1520872,29.2,67,479,"tongdy_4","2025-07-22T19:04:16.000Z","480.073609","HLR Exhaust"
1520873,33.7,57.5,74,"tongdy_1","2025-07-22T19:04:46.000Z","461.969214","HLR intlet"
1520874,33,56,520,"tongdy_2","2025-07-22T19:04:46.000Z","483.314300","Carbon inlet"
1520875,29,67.8,437,"tongdy_3","2025-07-22T19:04:46.000Z","464.148427","Carbon Outlet"
1520876,29.2,67.1,478,"tongdy_4","2025-07-22T19:04:46.000Z","478.950438","HLR Exhaust"
1520877,33.7,57.5,74,"tongdy_1","2025-07-22T19:05:16.000Z","461.969214","HLR intlet"
1520878,33,56,520,"tongdy_2","2025-07-22T19:05:16.000Z","483.314300","Carbon inlet"
1520879,29,67.9,436,"tongdy_3","2025-07-22T19:05:16.000Z","463.097057","Carbon Outlet"
1520880,29.2,67.1,479,"tongdy_4","2025-07-22T19:05:16.000Z","480.073609","HLR Exhaust"
1520881,33.8,57.5,74,"tongdy_1","2025-07-22T19:05:46.000Z","461.969214","HLR intlet"
1520882,33,56,520,"tongdy_2","2025-07-22T19:05:46.000Z","483.314300","Carbon inlet"
1520883,29,67.8,436,"tongdy_3","2025-07-22T19:05:46.000Z","463.097057","Carbon Outlet"
1520884,29.2,67.1,479,"tongdy_4","2025-07-22T19:05:46.000Z","480.073609","HLR Exhaust"
1520885,33.7,57.5,74,"tongdy_1","2025-07-22T19:06:16.000Z","461.969214","HLR intlet"
1520886,33,56,520,"tongdy_2","2025-07-22T19:06:16.000Z","483.314300","Carbon inlet"
1520887,29.1,67.8,436,"tongdy_3","2025-07-22T19:06:16.000Z","463.097057","Carbon Outlet"
1520888,29.2,67.2,478,"tongdy_4","2025-07-22T19:06:16.000Z","478.950438","HLR Exhaust"
1520889,33.7,57.5,74,"tongdy_1","2025-07-22T19:06:46.000Z","461.969214","HLR intlet"
1520890,33,56,520,"tongdy_2","2025-07-22T19:06:46.000Z","483.314300","Carbon inlet"
1520891,29,67.8,436,"tongdy_3","2025-07-22T19:06:46.000Z","463.097057","Carbon Outlet"
1520892,29.2,67.1,478,"tongdy_4","2025-07-22T19:06:46.000Z","478.950438","HLR Exhaust"
1520893,33.7,57.5,74,"tongdy_1","2025-07-22T19:07:16.000Z","461.969214","HLR intlet"
1520894,33,56,520,"tongdy_2","2025-07-22T19:07:16.000Z","483.314300","Carbon inlet"
1520895,29,68,437,"tongdy_3","2025-07-22T19:07:16.000Z","464.148427","Carbon Outlet"
1520896,29.2,67.2,478,"tongdy_4","2025-07-22T19:07:16.000Z","478.950438","HLR Exhaust"
1520897,33.8,57.5,74,"tongdy_1","2025-07-22T19:07:46.000Z","461.969214","HLR intlet"
1520898,33,56,520,"tongdy_2","2025-07-22T19:07:46.000Z","483.314300","Carbon inlet"
1520899,29,68,437,"tongdy_3","2025-07-22T19:07:46.000Z","464.148427","Carbon Outlet"
1520900,29.2,67.2,477,"tongdy_4","2025-07-22T19:07:46.000Z","477.827267","HLR Exhaust"
1520901,33.7,57.5,74,"tongdy_1","2025-07-22T19:08:16.000Z","461.969214","HLR intlet"
1520902,33,56,519,"tongdy_2","2025-07-22T19:08:16.000Z","482.196570","Carbon inlet"
1520903,29,68,436,"tongdy_3","2025-07-22T19:08:16.000Z","463.097057","Carbon Outlet"
1520904,29.2,67.2,478,"tongdy_4","2025-07-22T19:08:16.000Z","478.950438","HLR Exhaust"
1520905,33.7,57.5,74,"tongdy_1","2025-07-22T19:08:46.000Z","461.969214","HLR intlet"
1520906,33,56,520,"tongdy_2","2025-07-22T19:08:46.000Z","483.314300","Carbon inlet"
1520907,29,68,436,"tongdy_3","2025-07-22T19:08:46.000Z","463.097057","Carbon Outlet"
1520908,29.2,67.4,477,"tongdy_4","2025-07-22T19:08:46.000Z","477.827267","HLR Exhaust"
1520909,33.7,57.5,74,"tongdy_1","2025-07-22T19:09:16.000Z","461.969214","HLR intlet"
1520910,33,56,520,"tongdy_2","2025-07-22T19:09:16.000Z","483.314300","Carbon inlet"
1520911,29.1,68,436,"tongdy_3","2025-07-22T19:09:16.000Z","463.097057","Carbon Outlet"
1520912,29.2,67.2,477,"tongdy_4","2025-07-22T19:09:16.000Z","477.827267","HLR Exhaust"
1520913,33.8,57.5,74,"tongdy_1","2025-07-22T19:09:46.000Z","461.969214","HLR intlet"
1520914,33,56,520,"tongdy_2","2025-07-22T19:09:46.000Z","483.314300","Carbon inlet"
1520915,29,67.8,436,"tongdy_3","2025-07-22T19:09:46.000Z","463.097057","Carbon Outlet"
1520916,29.2,67.2,477,"tongdy_4","2025-07-22T19:09:46.000Z","477.827267","HLR Exhaust"
1520917,33.7,57.2,74,"tongdy_1","2025-07-22T19:10:16.000Z","461.969214","HLR intlet"
1520918,33,56,520,"tongdy_2","2025-07-22T19:10:16.000Z","483.314300","Carbon inlet"
1520919,29,67.8,436,"tongdy_3","2025-07-22T19:10:16.000Z","463.097057","Carbon Outlet"
1520920,29.2,67.2,477,"tongdy_4","2025-07-22T19:10:16.000Z","477.827267","HLR Exhaust"
1520921,33.7,57.5,75,"tongdy_1","2025-07-22T19:10:46.000Z","462.962925","HLR intlet"
1520922,33,56,519,"tongdy_2","2025-07-22T19:10:46.000Z","482.196570","Carbon inlet"
1520923,29,67.8,436,"tongdy_3","2025-07-22T19:10:46.000Z","463.097057","Carbon Outlet"
1520924,29.2,67.2,477,"tongdy_4","2025-07-22T19:10:46.000Z","477.827267","HLR Exhaust"
1520925,33.7,57.6,75,"tongdy_1","2025-07-22T19:11:16.000Z","462.962925","HLR intlet"
1520926,33,56,519,"tongdy_2","2025-07-22T19:11:16.000Z","482.196570","Carbon inlet"
1520927,29,67.9,436,"tongdy_3","2025-07-22T19:11:16.000Z","463.097057","Carbon Outlet"
1520928,29.2,67.2,477,"tongdy_4","2025-07-22T19:11:16.000Z","477.827267","HLR Exhaust"
1520929,33.7,57.5,75,"tongdy_1","2025-07-22T19:11:46.000Z","462.962925","HLR intlet"
1520930,33,56,518,"tongdy_2","2025-07-22T19:11:46.000Z","481.078840","Carbon inlet"
1520931,29.1,67.9,436,"tongdy_3","2025-07-22T19:11:46.000Z","463.097057","Carbon Outlet"
1520932,29.2,67.2,477,"tongdy_4","2025-07-22T19:11:46.000Z","477.827267","HLR Exhaust"
1520933,33.7,57.5,75,"tongdy_1","2025-07-22T19:12:16.000Z","462.962925","HLR intlet"
1520934,33,56.1,518,"tongdy_2","2025-07-22T19:12:16.000Z","481.078840","Carbon inlet"
1520935,29,67.9,436,"tongdy_3","2025-07-22T19:12:16.000Z","463.097057","Carbon Outlet"
1520936,29.2,67.1,477,"tongdy_4","2025-07-22T19:12:16.000Z","477.827267","HLR Exhaust"
1520937,33.7,57.5,75,"tongdy_1","2025-07-22T19:12:46.000Z","462.962925","HLR intlet"
1520938,33,56.1,518,"tongdy_2","2025-07-22T19:12:46.000Z","481.078840","Carbon inlet"
1520939,29.1,67.9,436,"tongdy_3","2025-07-22T19:12:46.000Z","463.097057","Carbon Outlet"
1520940,29.2,67.1,477,"tongdy_4","2025-07-22T19:12:46.000Z","477.827267","HLR Exhaust"
1520941,33.7,57.5,75,"tongdy_1","2025-07-22T19:13:16.000Z","462.962925","HLR intlet"
1520942,33,56.1,518,"tongdy_2","2025-07-22T19:13:16.000Z","481.078840","Carbon inlet"
1520943,29,67.9,436,"tongdy_3","2025-07-22T19:13:16.000Z","463.097057","Carbon Outlet"
1520944,29.2,67.1,477,"tongdy_4","2025-07-22T19:13:16.000Z","477.827267","HLR Exhaust"
1520945,33.7,57.5,74,"tongdy_1","2025-07-22T19:13:46.000Z","461.969214","HLR intlet"
1520946,33,56.5,520,"tongdy_2","2025-07-22T19:13:46.000Z","483.314300","Carbon inlet"
1520947,29,67.7,436,"tongdy_3","2025-07-22T19:13:46.000Z","463.097057","Carbon Outlet"
1520948,29.2,67.1,477,"tongdy_4","2025-07-22T19:13:46.000Z","477.827267","HLR Exhaust"
1520949,33.7,57.5,74,"tongdy_1","2025-07-22T19:14:16.000Z","461.969214","HLR intlet"
1520950,33,56.5,519,"tongdy_2","2025-07-22T19:14:16.000Z","482.196570","Carbon inlet"
1520951,29,67.9,436,"tongdy_3","2025-07-22T19:14:16.000Z","463.097057","Carbon Outlet"
1520952,29.2,67.1,478,"tongdy_4","2025-07-22T19:14:16.000Z","478.950438","HLR Exhaust"
1520953,33.7,57.5,75,"tongdy_1","2025-07-22T19:14:46.000Z","462.962925","HLR intlet"
1520954,33,56.3,519,"tongdy_2","2025-07-22T19:14:46.000Z","482.196570","Carbon inlet"
1520955,29,67.9,436,"tongdy_3","2025-07-22T19:14:46.000Z","463.097057","Carbon Outlet"
1520956,29.2,67.1,478,"tongdy_4","2025-07-22T19:14:46.000Z","478.950438","HLR Exhaust"
1520957,33.7,57.6,77,"tongdy_1","2025-07-22T19:15:16.000Z","464.950347","HLR intlet"
1520958,33,56.5,521,"tongdy_2","2025-07-22T19:15:16.000Z","484.432030","Carbon inlet"
1520959,29,67.7,435,"tongdy_3","2025-07-22T19:15:16.000Z","462.045687","Carbon Outlet"
1520960,29.2,67.2,479,"tongdy_4","2025-07-22T19:15:16.000Z","480.073609","HLR Exhaust"
1520961,33.7,57.6,76,"tongdy_1","2025-07-22T19:15:46.000Z","463.956636","HLR intlet"
1520962,33,56.5,521,"tongdy_2","2025-07-22T19:15:46.000Z","484.432030","Carbon inlet"
1520963,29.1,67.9,435,"tongdy_3","2025-07-22T19:15:46.000Z","462.045687","Carbon Outlet"
1520964,29.2,67.2,479,"tongdy_4","2025-07-22T19:15:46.000Z","480.073609","HLR Exhaust"
1520965,33.7,57.6,76,"tongdy_1","2025-07-22T19:16:16.000Z","463.956636","HLR intlet"
1520966,33,56.3,522,"tongdy_2","2025-07-22T19:16:16.000Z","485.549760","Carbon inlet"
1520967,29,67.9,435,"tongdy_3","2025-07-22T19:16:16.000Z","462.045687","Carbon Outlet"
1520968,29.2,67.2,479,"tongdy_4","2025-07-22T19:16:16.000Z","480.073609","HLR Exhaust"
1520969,33.7,57.6,74,"tongdy_1","2025-07-22T19:16:46.000Z","461.969214","HLR intlet"
1520970,33,56.5,522,"tongdy_2","2025-07-22T19:16:46.000Z","485.549760","Carbon inlet"
1520971,29.1,67.9,435,"tongdy_3","2025-07-22T19:16:46.000Z","462.045687","Carbon Outlet"
1520972,29.2,67.2,479,"tongdy_4","2025-07-22T19:16:46.000Z","480.073609","HLR Exhaust"
1520973,33.7,57.7,74,"tongdy_1","2025-07-22T19:17:16.000Z","461.969214","HLR intlet"
1520974,33,56.3,522,"tongdy_2","2025-07-22T19:17:16.000Z","485.549760","Carbon inlet"
1520975,29,67.9,435,"tongdy_3","2025-07-22T19:17:16.000Z","462.045687","Carbon Outlet"
1520976,29.2,67.2,477,"tongdy_4","2025-07-22T19:17:16.000Z","477.827267","HLR Exhaust"
1520977,33.7,57.6,73,"tongdy_1","2025-07-22T19:17:46.000Z","460.975503","HLR intlet"
1520978,33,56.2,522,"tongdy_2","2025-07-22T19:17:46.000Z","485.549760","Carbon inlet"
1520979,29.1,67.9,435,"tongdy_3","2025-07-22T19:17:46.000Z","462.045687","Carbon Outlet"
1520980,29.2,67.2,477,"tongdy_4","2025-07-22T19:17:46.000Z","477.827267","HLR Exhaust"
1520981,33.7,57.6,74,"tongdy_1","2025-07-22T19:18:16.000Z","461.969214","HLR intlet"
1520982,33,56.2,522,"tongdy_2","2025-07-22T19:18:16.000Z","485.549760","Carbon inlet"
1520983,29.1,67.9,435,"tongdy_3","2025-07-22T19:18:16.000Z","462.045687","Carbon Outlet"
1520984,29.2,67.2,477,"tongdy_4","2025-07-22T19:18:16.000Z","477.827267","HLR Exhaust"
1520985,33.7,57.7,75,"tongdy_1","2025-07-22T19:18:46.000Z","462.962925","HLR intlet"
1520986,33,56.1,522,"tongdy_2","2025-07-22T19:18:46.000Z","485.549760","Carbon inlet"
1520987,29.1,67.9,435,"tongdy_3","2025-07-22T19:18:46.000Z","462.045687","Carbon Outlet"
1520988,29.2,67.2,478,"tongdy_4","2025-07-22T19:18:46.000Z","478.950438","HLR Exhaust"
1520989,33.7,57.7,76,"tongdy_1","2025-07-22T19:19:16.000Z","463.956636","HLR intlet"
1520990,33,56.2,521,"tongdy_2","2025-07-22T19:19:16.000Z","484.432030","Carbon inlet"
1520991,29.1,67.9,436,"tongdy_3","2025-07-22T19:19:16.000Z","463.097057","Carbon Outlet"
1520992,29.2,67.1,478,"tongdy_4","2025-07-22T19:19:16.000Z","478.950438","HLR Exhaust"
1520993,33.7,57.7,76,"tongdy_1","2025-07-22T19:19:46.000Z","463.956636","HLR intlet"
1520994,33,56.1,521,"tongdy_2","2025-07-22T19:19:46.000Z","484.432030","Carbon inlet"
1520995,29.1,67.9,436,"tongdy_3","2025-07-22T19:19:46.000Z","463.097057","Carbon Outlet"
1520996,29.2,67.2,477,"tongdy_4","2025-07-22T19:19:46.000Z","477.827267","HLR Exhaust"
1520997,33.7,57.6,76,"tongdy_1","2025-07-22T19:20:16.000Z","463.956636","HLR intlet"
1520998,33,56.1,520,"tongdy_2","2025-07-22T19:20:16.000Z","483.314300","Carbon inlet"
1520999,29,67.9,436,"tongdy_3","2025-07-22T19:20:16.000Z","463.097057","Carbon Outlet"
1521000,29.2,67.1,477,"tongdy_4","2025-07-22T19:20:16.000Z","477.827267","HLR Exhaust"
1521001,33.7,57.7,76,"tongdy_1","2025-07-22T19:20:46.000Z","463.956636","HLR intlet"
1521002,33,56.1,519,"tongdy_2","2025-07-22T19:20:46.000Z","482.196570","Carbon inlet"
1521003,29.1,67.9,436,"tongdy_3","2025-07-22T19:20:46.000Z","463.097057","Carbon Outlet"
1521004,29.2,67.1,477,"tongdy_4","2025-07-22T19:20:46.000Z","477.827267","HLR Exhaust"
1521005,33.7,57.7,75,"tongdy_1","2025-07-22T19:21:16.000Z","462.962925","HLR intlet"
1521006,33,56.1,519,"tongdy_2","2025-07-22T19:21:16.000Z","482.196570","Carbon inlet"
1521007,29.1,67.9,436,"tongdy_3","2025-07-22T19:21:16.000Z","463.097057","Carbon Outlet"
1521008,29.2,67.1,477,"tongdy_4","2025-07-22T19:21:16.000Z","477.827267","HLR Exhaust"
1521009,33.7,57.7,76,"tongdy_1","2025-07-22T19:21:46.000Z","463.956636","HLR intlet"
1521010,32.8,56.1,519,"tongdy_2","2025-07-22T19:21:46.000Z","482.196570","Carbon inlet"
1521011,29.1,67.9,436,"tongdy_3","2025-07-22T19:21:46.000Z","463.097057","Carbon Outlet"
1521012,29.2,67.1,477,"tongdy_4","2025-07-22T19:21:46.000Z","477.827267","HLR Exhaust"
1521013,33.7,57.7,76,"tongdy_1","2025-07-22T19:22:16.000Z","463.956636","HLR intlet"
1521014,33,56.2,519,"tongdy_2","2025-07-22T19:22:16.000Z","482.196570","Carbon inlet"
1521015,29.1,67.7,436,"tongdy_3","2025-07-22T19:22:16.000Z","463.097057","Carbon Outlet"
1521016,29.2,67.1,477,"tongdy_4","2025-07-22T19:22:16.000Z","477.827267","HLR Exhaust"
1521017,33.7,57.7,77,"tongdy_1","2025-07-22T19:22:46.000Z","464.950347","HLR intlet"
1521018,33,56.5,519,"tongdy_2","2025-07-22T19:22:46.000Z","482.196570","Carbon inlet"
1521019,29,67.9,436,"tongdy_3","2025-07-22T19:22:46.000Z","463.097057","Carbon Outlet"
1521020,29.2,67.1,477,"tongdy_4","2025-07-22T19:22:46.000Z","477.827267","HLR Exhaust"
1521021,33.7,57.7,77,"tongdy_1","2025-07-22T19:23:16.000Z","464.950347","HLR intlet"
1521022,33,56.8,519,"tongdy_2","2025-07-22T19:23:16.000Z","482.196570","Carbon inlet"
1521023,29,67.7,436,"tongdy_3","2025-07-22T19:23:16.000Z","463.097057","Carbon Outlet"
1521024,29.2,67.1,477,"tongdy_4","2025-07-22T19:23:16.000Z","477.827267","HLR Exhaust"
1521025,33.7,57.8,77,"tongdy_1","2025-07-22T19:23:46.000Z","464.950347","HLR intlet"
1521026,33,56.8,520,"tongdy_2","2025-07-22T19:23:46.000Z","483.314300","Carbon inlet"
1521027,29,67.9,436,"tongdy_3","2025-07-22T19:23:46.000Z","463.097057","Carbon Outlet"
1521028,29.2,67.1,477,"tongdy_4","2025-07-22T19:23:46.000Z","477.827267","HLR Exhaust"
1521029,33.7,57.8,76,"tongdy_1","2025-07-22T19:24:16.000Z","463.956636","HLR intlet"
1521030,33,56.6,520,"tongdy_2","2025-07-22T19:24:16.000Z","483.314300","Carbon inlet"
1521031,29.1,67.9,436,"tongdy_3","2025-07-22T19:24:16.000Z","463.097057","Carbon Outlet"
1521032,29.2,67.1,477,"tongdy_4","2025-07-22T19:24:16.000Z","477.827267","HLR Exhaust"
1521033,33.7,57.8,76,"tongdy_1","2025-07-22T19:24:46.000Z","463.956636","HLR intlet"
1521034,33,56.7,522,"tongdy_2","2025-07-22T19:24:46.000Z","485.549760","Carbon inlet"
1521035,29.1,67.9,436,"tongdy_3","2025-07-22T19:24:46.000Z","463.097057","Carbon Outlet"
1521036,29.2,67.2,477,"tongdy_4","2025-07-22T19:24:46.000Z","477.827267","HLR Exhaust"
1521037,33.7,58,76,"tongdy_1","2025-07-22T19:25:16.000Z","463.956636","HLR intlet"
1521038,33,56.7,522,"tongdy_2","2025-07-22T19:25:16.000Z","485.549760","Carbon inlet"
1521039,29,67.9,436,"tongdy_3","2025-07-22T19:25:16.000Z","463.097057","Carbon Outlet"
1521040,29.2,67.1,477,"tongdy_4","2025-07-22T19:25:16.000Z","477.827267","HLR Exhaust"
1521041,33.7,58,77,"tongdy_1","2025-07-22T19:25:46.000Z","464.950347","HLR intlet"
1521042,33,57,523,"tongdy_2","2025-07-22T19:25:46.000Z","486.667490","Carbon inlet"
1521043,29,67.9,436,"tongdy_3","2025-07-22T19:25:46.000Z","463.097057","Carbon Outlet"
1521044,29.2,67.1,478,"tongdy_4","2025-07-22T19:25:46.000Z","478.950438","HLR Exhaust"
1521045,33.7,57.8,77,"tongdy_1","2025-07-22T19:26:16.000Z","464.950347","HLR intlet"
1521046,33,56.8,522,"tongdy_2","2025-07-22T19:26:16.000Z","485.549760","Carbon inlet"
1521047,29.1,68,437,"tongdy_3","2025-07-22T19:26:16.000Z","464.148427","Carbon Outlet"
1521048,29.2,67.1,477,"tongdy_4","2025-07-22T19:26:16.000Z","477.827267","HLR Exhaust"
1521049,33.7,57.8,78,"tongdy_1","2025-07-22T19:26:46.000Z","465.944058","HLR intlet"
1521050,33,57,523,"tongdy_2","2025-07-22T19:26:46.000Z","486.667490","Carbon inlet"
1521051,29,67.8,436,"tongdy_3","2025-07-22T19:26:46.000Z","463.097057","Carbon Outlet"
1521052,29.2,67.1,477,"tongdy_4","2025-07-22T19:26:46.000Z","477.827267","HLR Exhaust"
1521053,33.8,57.7,77,"tongdy_1","2025-07-22T19:27:16.000Z","464.950347","HLR intlet"
1521054,33,56.8,523,"tongdy_2","2025-07-22T19:27:16.000Z","486.667490","Carbon inlet"
1521055,29,67.8,436,"tongdy_3","2025-07-22T19:27:16.000Z","463.097057","Carbon Outlet"
1521056,29.2,67.2,477,"tongdy_4","2025-07-22T19:27:16.000Z","477.827267","HLR Exhaust"
1521057,33.7,57.7,77,"tongdy_1","2025-07-22T19:27:46.000Z","464.950347","HLR intlet"
1521058,33,56.5,524,"tongdy_2","2025-07-22T19:27:46.000Z","487.785220","Carbon inlet"
1521059,29.1,68,436,"tongdy_3","2025-07-22T19:27:46.000Z","463.097057","Carbon Outlet"
1521060,29.2,67.2,477,"tongdy_4","2025-07-22T19:27:46.000Z","477.827267","HLR Exhaust"
1521061,33.7,57.6,77,"tongdy_1","2025-07-22T19:28:16.000Z","464.950347","HLR intlet"
1521062,33,56.7,521,"tongdy_2","2025-07-22T19:28:16.000Z","484.432030","Carbon inlet"
1521063,29,68,436,"tongdy_3","2025-07-22T19:28:16.000Z","463.097057","Carbon Outlet"
1521064,29.2,67.2,477,"tongdy_4","2025-07-22T19:28:16.000Z","477.827267","HLR Exhaust"
1521065,33.7,57.7,77,"tongdy_1","2025-07-22T19:28:46.000Z","464.950347","HLR intlet"
1521066,33,56.5,522,"tongdy_2","2025-07-22T19:28:46.000Z","485.549760","Carbon inlet"
1521067,29,68,436,"tongdy_3","2025-07-22T19:28:46.000Z","463.097057","Carbon Outlet"
1521068,29.2,67.2,477,"tongdy_4","2025-07-22T19:28:46.000Z","477.827267","HLR Exhaust"
1521069,33.8,57.6,77,"tongdy_1","2025-07-22T19:29:16.000Z","464.950347","HLR intlet"
1521070,33,56.5,522,"tongdy_2","2025-07-22T19:29:16.000Z","485.549760","Carbon inlet"
1521071,29,68,436,"tongdy_3","2025-07-22T19:29:16.000Z","463.097057","Carbon Outlet"
1521072,29.2,67.2,478,"tongdy_4","2025-07-22T19:29:16.000Z","478.950438","HLR Exhaust"
